,tweet,sentiment,score,location,hashtags
5694,The ORIGINAL “Lagos in the bag”.   http,neutral,0.7231305241584778,"Lagos, Nigeria",BAT2023 TINUBU2023
5695,UPDATE: The TINUBU/SANWO Rally ongoing in Lagos by the Lagos Parks and Management Committee …. Total Shutdown …. Just the Park Management Committee ….. The Lagos Women Rally challenged them and they accepted the challenge 😀😀   http,neutral,0.5616786479949951,Higher than ur expectation,BAT2023 TINUBU2023
5696,"ALL FOR TINUBU 🇳🇬 Those of you making noise on social media, this is the street for Asiwaju Bola Ahmed Tinubu.       http",neutral,0.739816427230835,,BAT2023 Jagaban BATSHET2023 Lagos TinubuShettima2023 Tinubu2023
5697,"Comparing to in the bag people, this should be 30billion man match. U go learn by force.  http",neutral,0.6682229042053223,Nigeria,BAT2023
5698,Millions of real Lagosians marching in support of @user candidacy. ♾ ♾ ♾ ♾ ♾ ♾ ♾ ♾    http,positive,0.7078661918640137,"Abuja, Nigeria",BAT2023 Tinubu2023 BATKSM2023
5699,"By the city people, for the city boy ♾️. Thank you, Lagos!!  . http",positive,0.970055341720581,,BAT2023
5700,For TINUBU @user For SANWO-OLU @user LAGOS is/was Never in Doubt 😁😁   http,positive,0.6896684765815735,"Lagos, Nigeria",BAT2023 TINUBU2023
5701,Some People that we don’t know said they have Lagos “in the bag” …… Which Bag ?? Travelling bag or Bag of Rice …. 😀😀😀😀 @user is Lagos …. LAGOS is Tinubu …. UNSHAKEN  ,neutral,0.643570601940155,"Lagos today, ilorin tomorrow ",BAT2023 TINUBU2023
5702,This Place Is Called LAGOS Iyayin Na LAGOS Eko Tinubu Eko Tiwan Tiwan  ,neutral,0.8648240566253662,,BATKSM23 BAT2023
5703,"You still have a doubt about the real owners of Lagos? Or is Lagos still no man’s land? Hard lessons will be learnt during this campaign period! On your mandate, Bola!  ♾️. http",negative,0.5069007277488708,,BAT2023
5704,@user @user Una go cry tire😂 ,neutral,0.6192683577537537,,bat2023
5705,@user This is the real solidarity walk for the best man for the job!  ,positive,0.9079532027244568,Nigeria,BAT2023 TINUBU2023
5706,"Kosi arugbo lemon, Everybody na youth for lagos. Jungle us maturing.  http",neutral,0.8430089950561523,Nigeria,BAT2023
5707,I thinkt all these clowns said sw and especially Lagos is for Obilie 🤣. They even said nobody's going to walk for Tinubu. It's just a matter of time wey Una eyes go soon clear. ,negative,0.5269308686256409,,BAT2023
5708,UPDATE: SHUT DOWN LAGOS by the Lagos State Parks Management Committee Group ONLY. Other Groups loading   http,neutral,0.6328047513961792,"Lagos today, ilorin tomorrow ",BAT2023 TINUBU2023
5709,This MC Oluomo Lagos rally for  is called “SHUT UP”.,neutral,0.6004622578620911,"Lagos, Nigeria",BAT2023
5710,ON YOUR MANDATE 🔥🔥🔥 @user   http,positive,0.7369102835655212,"Lagos, Nigeria",BAT2023 TINUBU2023
5711,@user Area boy movement ,neutral,0.855167806148529,,bat2023
5712,BREAKING: Watch As  Supporters Takeover Lagos Roads As MC Oluomo Trends –  http,neutral,0.8722062706947327,,Tinubu BAT2023
5713,Ghana must go bag 😂😂😂  http,neutral,0.6445701718330383,,BAT2023
5714,FRONT and BACK VIEW Had to look for the best position to get this 😁😁   http,positive,0.697569727897644,"Lagos, Nigeria",BAT2023 TINUBU2023
5715,MC Oluomo at the TINUBU/SANWO Rally ongoing in Lagos by the Lagos Parks and Management Committee.    @user  http,neutral,0.9142197370529175,Africa,NigeriaDecides2023 BAT2023 TINUBU2023 TinubuShettima2023
5716,"We know the real owner of Lagos State, let them keep ranting on social media. Asiwaju is coming.  ",negative,0.5097028613090515,worldwide,BAT2023 Tinubu2023
5717,UPDATE: The TINUBU/SANWO Rally ongoing in Lagos by the Lagos Parks and Management Committee …. Total Shutdown …. Just the Park Management Committee.    http,neutral,0.831754207611084,Nigeria,BAT2023 TINUBU2023 sas4oguncentral
5718,"Happening Now: ""Mc Oluomo's"" Lagos walk for ""Asiwaju Bola Ahmed Tinubu""....😀😂🤣👏👏👏 http",neutral,0.6668908596038818,"Yenagoa, Nigeria",BAT2023
5719,UPDATE: SHUT DOWN LAGOS by the Lagos State Parks Management Committee Group ONLY. Other Groups loading   http,neutral,0.6328047513961792,Canada,BAT2023 TINUBU2023
5720,Jungle don finally mature now this is Lagos  http,neutral,0.7051024436950684,,BAT2023
5721,Some People that we don’t know said they have Lagos “in the bag” …… Which Bag ?? Travelling bag or Bag of Rice …. 😀😀😀😀 @user is Lagos …. LAGOS is Tinubu …. UNSHAKEN   http,neutral,0.6271759271621704,"Lagos, Nigeria",BAT2023 TINUBU2023
5722,Rally still ongoing for Tinubu/Sanwoolu now at Surulere axis.    http,neutral,0.9130815267562866,Africa,NigeriaDecides2023 BAT2023 TINUBU2023
5723, The really owner of Lagos http,neutral,0.8355367183685303,,BAT2023
5724,@user Lagos nor be your mate .....Lagos is a model ,neutral,0.5998700261116028,Nigeria,BAT2023
5725,On Your MANDATE 🔥🔥🔥 @user   http,positive,0.7277812957763672,NIGERIA,BAT2023 TINUBU2023
5726,"Small microphone testing  Rally in lagos, Lagos is Agog, Obi-Dence are jittery, Articulates are perplexed...I mean Real Rally never start ooo, Just MC Oluomo boys with voter's card ni oo. @user una weldone...  Rally is loading.",neutral,0.5804912447929382,"Ado Ekiti, Nigeria",BAT2023 TeamJKF4BAT
5727,UPDATE: The TINUBU/SANWO Rally ongoing in Lagos by the Lagos Parks and Management Committee …. Total Shutdown …. Just the Park Management Committee.    http,neutral,0.831754207611084,Nigeria,BAT2023 TINUBU2023 sas4oguncentral
5728,UPDATE: SHUT DOWN LAGOS by the Lagos State Parks Management Committee Group ONLY. Other Groups loading   http,neutral,0.6328047513961792,"Lagos, Nigeria",BAT2023 TINUBU2023
5729,UPDATE: The TINUBU/SANWO Rally ongoing in Lagos by the Lagos Parks and Management Committee …. Total Shutdown …. Just the Park Management Committee ….. The Lagos Women Rally challenged them and they accepted the challenge 😀😀   http,neutral,0.5616786479949951,Canada,BAT2023 TINUBU2023
5730,"“Yorubas are from lineage of traitors and cowards, will soon be landless” - Kennena Eloka, prominent Obi supporter, fumes on social media . Both the Yorubas, Fulanis and Hausas will all voice out with their VOTES in 2023.  http",negative,0.7185527086257935,Abuja Nigeria,BAT2023
5731, http,neutral,0.451726496219635,Bourdillion,BAT2023
5732,"This is just the beginning o, na season film wey nor get ending  http",neutral,0.7134361267089844,Ketu,BAT2023
5733,ON YOUR MANDATE 🔥🔥🔥 @user   http,positive,0.7369102835655212,"Lagos, Nigeria",BAT2023 TINUBU2023
5734,@user Jungle is maturing.  on God!,positive,0.78519207239151,Lagos ,BAT2023
5735,UPDATE: The TINUBU/SANWO Rally ongoing in Lagos by the Lagos Parks and Management Committee …. Total Shutdown …. Just the Park Management Committee ….. The Lagos Women Rally challenged them and they accepted the challenge 😀😀   http,neutral,0.5616786479949951,"Lagos, Nigeria",BAT2023 TINUBU2023
5736,"The opposition &amp; their support suffer from a lack of direction. So till something credible is seen, from Anambra that shows Angel  has the capacity for national development. We are sticking to our “Devil”  because we have seen his capacity, earned not given.",negative,0.6020864248275757,,PeterObi BAT2023
5737,"Bola Ahmed Tinubu @user ❤ The man of the people, the leader of leaders, an extraordinary visionaire We should not miss this opportunity in letting this great leader move this country from the good position Pres. Buhari will be leaving it   http",positive,0.8211079239845276,Lagos,BAT2023 BATKSM2023
5738,"[WATCH] Live scenes from the 5 million solidarity walk for @user presidential candidate, Bola Ahmed Tinubu @user in Lagos.     http",neutral,0.9072827100753784,Africa,NigeriaDecides2023 BAT2023 Tinubu TinubuShettima2023
5739,The City boy is the biggest masquerade in the ring.  ,neutral,0.46583616733551025,Nigeria,BAT2023 Asiwaju
5740,For #  http,neutral,0.8109797835350037,"Lagos, Nigeria",BAT2023 batshet2023 sanwoolu
5741,@user Your first name should be Pinocchio. U lie too much. You better join Tinubu's movement.. It started long time ago. It's about to BAT. .,negative,0.6053789258003235,,BAT2023
5742,"@user ""CITY BOYS yesterday @user 🤝 @user  http -Mr_JAGs http",neutral,0.8526594638824463,"Austin, TX",BAT2023
5743,"@user @user Brother abeg how can I get this, let's spread this great image ward to ward, ",positive,0.7497974634170532,Nigeria,bat2023
5744,I prefer an old man that has track records and has built great men all over the country to be president than a china business man that has impacted zero life in our country to be President....   ✅,neutral,0.42306268215179443,,BAT2023 BATKASH
5745,"@user I am a Christian,I have one card like the Archbishop,I will definitely vote for track record of performance,competence,visionary ,sagacious leader,a mentor. I will Vote APC/Asiwaju Bola Tinubu. My Religion&amp;their Religion has nothing to do with it. Vote Wisely,Vote ",neutral,0.5902349948883057,"Warri, Nigeria",BAT2023
5746,http     ,neutral,0.6553455591201782,,Obidatti023 BAT2023 AtikuOkowa2023 TREASURE Trending
5747,@user please come deny diz video..is it Photoshop???🤔🤔    http,negative,0.5506719946861267,"West Virginia, USA",PeterObiForPresident PeterObi4President2023 BAT2023
5748,Why not! A man that had shown capacity and delivered big time in all his previous endeavors I understand yr intellectual aquity that if not for Partisan reasons you know that @user is the best for the job  http,positive,0.7789895534515381,,BAT2023
5749,"Dear supporters of  , what are your thoughts on seeing bullion vans drive in to a private property on election day, bearing in mind that they don't collect or deliver bread; only cash?",neutral,0.5517354607582092,Mother Earth ,BAT2023
5750,"@user @user make me realise sending a DM is actually the wrong way of sending complaints, well get ready for public dragging     ",negative,0.8914753198623657,"Ibada, Nigeria",evertonvsmanchesterunited ARSLIV BAT2023 Obidatti23 AtikuOkowa2023
5751,"He as done it before, he can do it again.... http",positive,0.5719267129898071,,BAT2023
5752,"Show me your Presidential Candidate Here is the City Boy, Asiwaju Bola Ahmed Tinubu (Jagaban). The Incoming President of Federal Republic of Nigeria  http",neutral,0.9052280187606812,Ilorin,BAT2023
5753,"@user @user Lol..this is a sign that almighty God is with Obidents and our prayers is being answered , Comrades let's not relent , we must continue to strive for a better Nigeria    ",positive,0.8873950242996216,"Lagos,  Nigeria",PeterObiForPresident2023 BAT2023 omojuwa BAT
5754,  http,neutral,0.514354407787323,Nigeria,NewProfilePic BAT2023
5755,"Good Morning from Sabi boy Tinubu, The City boy @user cute ASF. 2023 is a win already.    http",positive,0.9779656529426575,"Kwara, Nigeria",BAT2023 BAT23 Plyvoters
5756,Supporting Asiwaju Bola Ahmed Tinubu from Kwara State  http,neutral,0.665993332862854,Ilorin,BAT2023
5757,@user The Emeritus leader in the whole Africa....,neutral,0.648192822933197,,BAT2023
5758,"@user @user @user Ordinary Twitter conversation, you speak in ways only  can understand. Hypocrisy has started, the same tactic Agunyi Ironsi played against Tafawa balewa and Ahmadu bello. Igbos can never be trusted   ",negative,0.8841665387153625,"Kwara, Nigeria",Obidients BAT23 BAT2023 Plyvoters
5759,@user What has supporting Tinubu has to do with this? You people should just think brooo? If Peter obi does that mean kidnapper won't kidnap again. So he's sobber about his bro and you went down to search for  just to use him catch cruise. Wise up bro you're man,negative,0.6335884928703308,Jannah,BAT2023
5760,"@user @user God bless you, this is the first  that has spoken wisely. Others are just for the insults, as if it helps whip a vote.. Let take Nigeria back with   ",neutral,0.456834614276886,"Kwara, Nigeria",Obidient BAT2023 Atikuandtinubu plyvoters
5761,Poise. Finesse &amp; Panache. Asiwaju &amp; his BABYBOY drips..   http,neutral,0.713314950466156,Lagos/PH .Nigeria,BAT2023 BATKASH
5762,BRACE YOURSELVES THE CAMPAIGN HAS STARTED THE ONLY CANDIDATE ASIWAJU BOLA AHMED TINUBU ♾️ @user - VISION - TRACK RECORD - BUILDER OF MEN - DETRIBALIZED NIGERIAN   http,neutral,0.8756576776504517,Nigeria,BAT2023 TINUBU2023
5763,"It is incontrovertible! @user has the experience, track record, and capable hands with the best brains to rebuild Nigeria 🇳🇬   http",positive,0.8785317540168762,"Lagos, Nigeria",TinubuShettima2023 BAT2023
5764,"If you’re not even competent enough to run a campaign, how are you competent to run a failing country?  ",negative,0.8976796269416809,,BAT2023 TinubuShettima2023
5765,"@user See Nigeria 🇳🇬 leader 👑, If all the people 👫 that did not like  jump into the lagoon,  Presidential ambition will be for only people that like ❤️ him? And you preach one Nigeria 🇳🇬 of many diversity? Please 🙏 retract that line!",negative,0.5975826978683472,Lagos,BAT BAT2023
5766,I prefer an old man that has track records and has built great men all over the country to be president than a china business man that has impacted zero life in our country to be President....   ✅ WE PIN HERE,neutral,0.4088652431964874,"Lagos, nigeria",BAT2023 BATKASH
5767,@user @user @user Insha Allah  straight,neutral,0.740558922290802,Nigeria,BAT2023
5768,"1Corinthians 15:58 ; Therefore, my beloved brothers, be steadfast, immovable … Be consistent… * *",positive,0.6121905446052551,"Abuja, Nigeria",BAT2023 Tinubu2023
5769,"1Corinthians 15:58 ; Therefore, my beloved brothers, be steadfast, immovable … Be consistent… * *",positive,0.6121905446052551,"Abuja, Nigeria",BAT2023 Tinubu2023
5770,"""Nigerians should expect a very intelligent ability to think and perform, Nigerians should expect that the help they needed is here"" ~Asiwaju Bola Ahmed Tinubu on Channels Television.    http",neutral,0.6430227756500244,"Abuja, Nigeria",BAT2023 Apc Tinubufans
5771,Leading men is no mean feat and that is where Asiwaju has cut his teeth. The campaign season is now upon us and may Asiwaju succeed. May Nigeria Succeed Specs 👓👓👓 …  ,positive,0.7955544590950012,"Abuja, Nigeria",BAT2023 Tinubu2023
5772,"“Even though Nigerians are electing a President, they are electing two presidents in one because Tinubu and Shettima share so many qualities and you can even see it in the succession that they were able to achieve"".   ",positive,0.6640002727508545,"Abuja, Nigeria",BAT2023 Tinubu2023 Shettima2023
5773,@user @user @user @user I know the real Igbos are doing their best not to put there heads in one basket 🧺… God will guide and protect you guys we Move ,positive,0.6420448422431946,"Lagos, Nigeria",BAT2023
5774,The Roadway is clear…we March in numbers to the Villa  http,neutral,0.5932379961013794,"Lagos, Nigeria",BAT2023
5775,City Boy. On your Mandate we shall stand Asiwaju.  http,neutral,0.7169309258460999,"Lagos, Nigeria",BAT2023
5776,"@user ""CITY BOYS yesterday @user 🤝 @user  http -Mr_JAGs http",neutral,0.8526594638824463,"Austin, TX",BAT2023
5777,"The funniest thing abt the whole campaign 4  is that, they actually think that if Tinubu wins he is going to rule😂😂😂😂😂😂😂😂😂 Don't worry Vote 4 Tinubu and a year later Shettima will b ur new president 4 the next 11yrs😂😂😂😂😂😂😂😂😂😂   http",neutral,0.5393322110176086,Nigeria,BAT2023 ObiDatti2023 Obidient
5778,@user @user @user @user @user @user @user @user    ,neutral,0.7523188591003418,Nigeria,McOluomo NNPC jagaban BAT2023
5779,Mr President come 2023 keep serving them hot hot. The Asiwaju of the Universe   http,positive,0.5515986084938049,"Lagos, Nigeria",BAT2023 TinubuShettima2023
5780,Swaggalicious Asiwaju         http,neutral,0.733427107334137,"Abuja, Nigeria",Asiwaju BAT2023 TinubuShettima2023 Tinubu Putin ObiDatti2023 obidiots Atiku
5781,"If you're one of the Battalion, please note that Petobi is good for us... Just like HIMAS, at this point, he's good for our victory. Winning PDP has become more easier... 😂 ",positive,0.8839144706726074,"Abuja, Nigeria",BAT2023
5782,The Incoming President 🇳🇬     http,neutral,0.7939341068267822,Nigeria • Europe • Worldwide ,BAT2023 StayingFocused ReadyForTheJob 001
5783,There's only one Man @user For President 2023    http,neutral,0.6209590435028076,,RenewedHope BAT2023 BATKSM23
5784,"The Man Of The People ""JAGABAN""    http",neutral,0.8150894641876221,"Lagos, Nigeria",RenewedHope BAT2023 BATKSM23
5785,"@user ""CITY BOYS yesterday @user 🤝 @user  http -Mr_JAGs http",neutral,0.8526594638824463,"Austin, TX",BAT2023
5786,@user Will be nice to hear  talk about climate change,positive,0.7722233533859253,,BAT2023
5787,"Nigerians, take time to think deeply about this. APC and PDP will be our demise Children are dying, Nigerians are hungry, yet our politicians take this amount of money to themselves. Sanusi Peter Obi Kenneth Okonkwo Tinubu Theo Falana Tompolo NNPC Okowa Atiku TG Omori  http",negative,0.8643783926963806,"ESUT Agbani, Enugu",BAT2023
5788,@user @user They spoke fir your type of yorubas not me...,neutral,0.6547689437866211,"Lagos, Nigeria",BAT2023
5789,"@user ""CITY BOYS yesterday @user 🤝 @user  http -Mr_JAGs http",neutral,0.8526594638824463,"Austin, TX",BAT2023
5790,FLASH BACK to memory’ here is Sanator Ahmed TINUBU being conferred a chieftaincy titled by NNAMDI Kanu’s Father. Nnamdi is an IPOB leader.   http,neutral,0.8534782528877258,,Abat2023 BAT2023
5791,I have to do the French version of this powerful ad and send to our francophone neighbours.  http,neutral,0.7058358192443848,"Besançon, France",BAT2023
5792,"@user Not even that alone, we all k w what Lagos was before and after TINUBU came in.... Even till date we have seen changes, how as Anambra added to Nigeria, when TINUBU was in power he wasn't getting anything from FG, he did all with the state revenue! ",neutral,0.6249804496765137,"Lagos, Nigeria",BAT2023
5793,  http,neutral,0.514354407787323,,BAT2023 BATKSM2023
5794,I know it would. Let’s set sentiments aside and vote the most competent leader.  http,neutral,0.5608978271484375,Osogbo ,BAT2023
5795,🇳🇬 Nigeria Sai .,neutral,0.8239145874977112,abuja,BAT2023
5796,@user Ethnic and religious barriers were implemented by the Igbos in the first place. Stop being pathetic.   Atiku and Tinubu,negative,0.8162006139755249,"Kwara, Nigeria",BAT2023 BAT23
5797, @user @user @user @user @user let's begin http,neutral,0.7217302918434143,On Earth,BAT2023
5798,Who would you be voting for in the 2023 Presidential Election.    ,neutral,0.8976485133171082,London,NigeriaDecides2023 AtikuOkowa2023 BAT2023 Obidatti023
5799,My Interview with Dream FM @user IGBO during the week. Enugu North and South Federal Constituency needs a woman who will critically reposition our people forward.          http,neutral,0.7705031633377075,"Enugu, Nigeria",LetsWorkTogether KaNwanyiJee Competence Love Enugu2023 EnuguDecides2023 ebeano BAT2023 Enugutwitter
5800,@user @user In this one am with you 💯💪,positive,0.822424590587616,"Nasarawa, Nigeria",BAT2023
5801,"I got the fake and original for  , Guess which one is the original ? #      http",neutral,0.580630362033844,"Cape Town, South Africa",Her Perfume XRepo SingleAndMingle TogetherBekeLeBeke Obidatti023 BAT2023
5802,The First and the Last JAGABAN  @user http,neutral,0.8686172962188721,Nigeria,BAT2023
5803,@user @user @user Werey you still dey talk? After failing in all you planned and did against  You no get shame David,negative,0.7775872349739075,,Bat2023
5804,@user we call him ASIWAJU 😁 ,positive,0.5876601934432983,Lagos State,BAT2023
5805,@user @user @user @user @user @user @user @user @user @user @user @user Incoming Commander in Chief ,neutral,0.8887939453125,Nigeria,BAT2023
5806,"Tried, Tested &amp; Trusted Vote Asiwaju Bola Ahmed Tinubu for President 2023 ✅    http",neutral,0.7201682329177856,Bourdillon,BAT2023 BATKSM2023 KENNY4BAT
5807,"We advocate APC's mandate top to bottom, and back-to-back.  @user @user @user http",neutral,0.6811236143112183,"Yobe, Nigeria",BAT2023
5808,It’s Saturday y’all      http,neutral,0.752397358417511,"Lagos, Nigeria",BAT2023 cityboy BATSHET2023 BATKSM2023 SaturdayVibes
5809,"Educational background is not a measure of integrity, it is all about trust.    ",neutral,0.5655688047409058,Nigeria,ASUUstrike arisetv Obidatti023 BAT2023
5810,"WACOM GRAPHICS TABLETS WITH BLUETOOTH 55K, WITHOUT BLUETOOTH 50K. CALL 08060143359              http",neutral,0.8617687821388245,"Ilorin, Kwara State, Nigeria.",CrimeanBridge photograghy lagosphotographer ilorinphotographer Abuja benni ASUUstrike EndASUUstrike ObidientLagosRally Obidatti023 OBIDIENTS BAT2023 Putin
5811,@user Incoming president on your mandate we shall stand ,positive,0.5179615020751953,"Lagos, Nigeria",BAT2023
5812,@user  @user http,neutral,0.7145593166351318,"Lagos, Nigeria",BAT2023
5813,@user We are with you sir ,positive,0.6899197697639465,lagos Island Nigeria🇬🇭🇳🇬,BAT2023
5814,Incoming!   http,neutral,0.6572977900505066,,BAT2023 NigeriaDecides2023
5815,"Good evening People, I still have this Man 30tonnes 3 hassle wheel drive truck for sale, Location is Ibadan. Asking price 14m. Serious buyer needed asap.      http",neutral,0.8352232575416565,Nigeria,ibadan truck cardealer BAT2023 Obidatti023
5816,"From Lagos, here is a man whose footprint transcends the nation. Asiwaju is the man who has built men - his men have gone on to revolutionise sectors, reclaiming swathes of the economy, bringing the humane touch to a time of dire need.  http",positive,0.6611886620521545,"SW, Nigeria",BAT2023
5817,BRACE YOURSELVES THE CAMPAIGN HAS STARTED THE ONLY CANDIDATE ASIWAJU BOLA AHMED TINUBU ♾️ @user - VISION - TRACK RECORD - BUILDER OF MEN - DETRIBALIZED NIGERIAN   http,neutral,0.8756576776504517,"Lagos, Nigeria",BAT2023 TINUBU2023
5818, http,neutral,0.451726496219635,,BAT2023
5819,"From Lagos, here is a man whose footprint transcends the nation. It’s visible to the blind It’s audible to the deaf Even the opposition knows Because they do certainly talk about it. This is Asiwaju Bola Ahmed Tinubu, Nigeria's Next President In Sha Allah  http",neutral,0.5503759384155273,Higher than ur expectation,BAT2023
5820,"Earlier Today, Hon. Muhammad Sani @user attended the Kaduna Statement for @officialABAT/@KashimSM 2023 organised by @user      http",neutral,0.9458925127983093,"Kaduna, Nigeria",dattijo2023 BAT2023 ABAT2023 TinubuShettima2023 dattijo4youths
5821,BAT-MAN 🦇    http,neutral,0.8278404474258423,"Abuja, Nigeria",BAT2023 Tinubu2023 Shettima2023
5822,It's official  🕺🤗🔥 Let's Goooooo 💯💯💯,positive,0.9147557020187378,,BAT2023
5823,"Monday is another public holiday, right day to match for pitobi in Anambra  ",positive,0.5452664494514465,"Lagos, Abuja, Kaduna, Nasarawa",Obidient BAT2023
5824,There are men and there are leaders and there is only one JAGABAN. The leader of LEADERS and the man of the people.   http,neutral,0.7101638913154602,State of Mind,BAT2023 BATKSM2023
5825,Brave Rewards Turkiye'de kullanilmiyor... 🦁🦁 Brave browser's Brave Rewards is not working in Turkiye!!              http,negative,0.900766909122467,"Ank, TR.",bravebrowser braverewards brave chrome opera coin BAT2023 batcoin token Crypto NFTartists nft Turkiye
5826,"... Meanwhile I am a proud , and my vote is for Asiwaju Bola Ahmed Tinubu. BAT-MAN 🦇    http",positive,0.7755113840103149,"Abuja, Nigeria",Rural_Voter BAT2023 Tinubu2023 Shettima2023
5827,@user  We moove 👩‍🦯👩‍🦯,positive,0.8585646152496338,"Katsina, Nigeria",BAT2023
5828,     http,neutral,0.572834849357605,World,BAT2023 OBIDIENTS AtikuOkowa2023 Laptop WANTED
5829, Asiwaju for Nigeria 🇳🇬♾♾♾♾ @user @user @user @user @user @user @user @user http,neutral,0.8641476631164551,🌍 ,BAT2023
5830,"Obedients say it's not an election,that it is a revolution 😂😂 Revolution based on lies? Cuz that's all Obi represents💯 ",negative,0.613527238368988,,BAT2023
5831,"ASIWAJU TINUBU FELICITATES MUSLIMS ON EID-EL-MAULUD, SEEKS LOVE, GOODNESS http ",positive,0.612890362739563,"Lagos, Nigeria",BAT2023
5832,@user If u watch the full video u will see he is fully ,neutral,0.7592321038246155,"Lagos, Nigeria",BAT2023
5833,Progressive Ambassador. BATIFIED and Proud.  http,positive,0.8036918044090271,🇳🇬  ,BAT2023
5834,There are men and there are leaders. But there’s only one JAGABAN!   http,neutral,0.683806836605072,,BAT2023 RENEWEDHOPE23
5835,Saturdays are for what??? Retweet when you see the logo.  http,neutral,0.677700936794281,"Lagos, Nigeria",BAT2023
5836,@user  http,neutral,0.7003465294837952,Worldwide,BAT2023
5837,APC DIASPORA ON THE MOVE... @user is unstoppable... @user @user @user @user    http,positive,0.9054296016693115,"Okitipupa, Ondo, Nigeria.",BAT2023 ABAT2023 TinubuShettima2023
5838,"I want to teach you just one lesson from this picture. ~You have something to learn from your ""competition"". Listen to your said ""enemies"", study them, find their strength and see if you can implement it and if it can improve your life.     http",neutral,0.6022757291793823,Earth,2023Elections BAT2023 ObiDatti2023 FYP
5839,Hello! Let's work together on your brand     http,positive,0.7436370849609375,"Kaduna, Nigeria",BBNaija ABUat60 BAT2023 twitterforcruise
5840,"[Courtesy Call: Omole Visits Asiwaju] The @user Diaspora Leader &amp; Director, Diaspora Directorate, Asiwaju Shettima PCC, Prince Ade Omole on a courtesy call to APC Presidential Candidate for the 2023 elections, Asiwaju Bola Ahmed Tinubu [@officialABAT].  http",neutral,0.9431736469268799,UK,BAT2023
5841,"@user You deserve an award for the most ""incompetent leader "" in the world. 👏  @user   http",positive,0.8371444940567017,,BAT2023 Ukraine BTSOnTMA2022
5842,@user @user      http,neutral,0.7596606612205505,Nigeria ,BAT23 BAT2023 BATKSM2023 Tinubu TinubuShettima2023
5843,@user Music is different from politics …. I’m still waiting for who Davido will endorse (ATIKU) I guess 😂 !!! politics will make everyone look stupid only the 🐐 survives ,negative,0.5595198273658752,"Lagos, Nigeria",BAT2023
5844,Nigerians are not looking for a president that will enter gutter. They are voting for a president that developed a city that is bigger than some countries. A man with vision and acumen creating environment for cleaners and technocrats alike    http,positive,0.4872886538505554,,TinubuShettima2023 BAT2023 ABAT2023
5845,@user On your mandate we stand firm  http,neutral,0.588157057762146,"Lagos, Nigeria",BAT2023
5846,Our able presidential candidate taking the campaign to extraordinary places   http,positive,0.8542135953903198,"Lagos Nigeria ,Abuja Nigeria",BAT2023 2023Elections
5847,See campaign commercial na. Their fada. 🔥 Best very! E dey set small small       http,positive,0.8357586860656738,"Ibadan, Oyo State ",BAT2023 RenewedHope Anambra Okowa Nengi ASSU
5848, http,neutral,0.451726496219635,Nigeria,BAT2023
5849, just retweet with love ❤️ http,positive,0.9425980448722839,,BAT2023
5850,2023: @user + @user = 1 million + votes in Kaduna for @user   http,neutral,0.8299070000648499,"Lagos, Nigeria",TinubuShettima2023 BAT2023
5851,IF NOT FOR LAGOS ♾️♾️♾️♾️♾️♾️♾️ TINUBU'S LAGOS. ♾️♾️♾️♾️♾️♾️♾️ ÈKÓ      http,neutral,0.5449429154396057,"Based in Lagos, Nigeria",BAT2023 BATKSM2023 TinubuShettima2023 Hope2023 NIGERIADECIDES2023
5852,Today at Tejuosho market to preach the gospel and give back ❤️@GGIINITIATIVE   http,positive,0.8075753450393677,"Lagos, Nigeria",BAT2023 GGI
5853," If you support APC government, and you are directly affected by ASSU strike. Once the strike is called off, run your support underground oooo, no go fluant am. Disobedience can lead to carry over and extra year. Just follow them and be shouting ... ...",negative,0.620728611946106,Nigeria,Advice Obidients BAT2023
5854,Nigeria 🇳🇬 will be great again!   http,positive,0.9745501279830933,,BAT2023 AsuuStrikeUpdate
5855,Being president isn't anything like importation business. It's not about sending insulting tweets or making fiery speeches; it's about whether or not the candidate can handle the awesome responsibility of leading this country. I stand with @user   http,neutral,0.49624505639076233,Planet Earth,ObiDatti2023 BAT2023
5856,"“when the stage is set, we shall display the ideas that stood us apart.” ~ @user    http",neutral,0.740153968334198,karl-marx-stadt,BAT2023 BATKSM2023 TinubuShettima2023
5857,"@user This is how you know a rascally boy at 70 and a City Boy at 70. One boy is fantasising the work of the other boy using photoshop. Asiwaju don pass dem, dem com dey run katikati, dey run kitikiti nor fit drink water drop cup. 😂    http",negative,0.6011866331100464,,BATKSM2023 BAT23 BAT2023
5858,@user PYO that finished below Amaechi 😂 ,neutral,0.6413538455963135,🌎,BAT2023
5859,"Analyse The Video..See Antecedents, See A Visionary Leader, See Mentor &amp; His Mentees, See Lagos &amp; It's Progress.. Before You Cry, Tell Your Candidate To Show Us Their Past Too..In Pictures...Not Go &amp; Verify Thank You @user  @user @user  http",neutral,0.7031508088111877,"Lagos, Nigeria",BAT2023 Tinubu
5860,"But, but they don't have structure... we're coming. Minister of petroleum Tiwa Rick Ross Premier League    Eurovision  http",neutral,0.64825040102005,Nigeria,ObiDatti2023 OBIDIENTS BAT2023 ASUUstrike
5861,See campaign commercial na. Their dad. 🔥 Best very!   http,positive,0.924837589263916,"Lagos, NG",BAT2023 RenewedHope
5862,Every Nigerian need to see this. We can’t afford to miss this opportunity. May God help us      http,positive,0.7510963678359985,,OBIDIENTS Obidatti023 getyourPVC BAT2023 Atiku
